Ano;Município;UF;Código IBGE;Prestadora;CNPJ;Meio Transporte
2024;Zacarias;SP;3557154;TELEFONICA BRASIL S.A.;02558157000162;Fibra
2024;Zacarias;SP;3557154;ALPHA BRASIL NETWORKS TELECOM LTDA.;18523389000115;Fibra
2024;Chavantes;SP;3557204;TELEFONICA BRASIL S.A.;02558157000162;Fibra
2024;Chavantes;SP;3557204;CLARO S.A.;40432544000147;Rádio
2024;Chavantes;SP;3557204;TIM S A;02421421000111;Rádio
2024;Chavantes;SP;3557204;GREEN TELECOMUNICAÇÕES LTDA;19534139000143;Fibra
2024;Chavantes;SP;3557204;CEDNET - PROVEDOR DE INTERNET EIRELI;08752674000154;Fibra
2024;Chavantes;SP;3557204;Consutech Provedor de Internet Ltda;15443303000156;Fibra
2024;Estiva Gerbi;SP;3557303;CLARO S.A.;40432544000147;Rádio
2024;Estiva Gerbi;SP;3557303;TELEFONICA BRASIL S.A.;02558157000162;Fibra
2024;Estiva Gerbi;SP;3557303;VIDEOMAR REDE NORDESTE S/A;63356042000180;Fibra
2024;Estiva Gerbi;SP;3557303;TIM S A;02421421000111;Rádio
2024;Estiva Gerbi;SP;3557303;Desktop - Sigmanet;08170849000115;Fibra
2024;Abatiá;PR;4100103;V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.;02041460000193;Fibra
2024;Abatiá;PR;4100103;CLARO S.A.;40432544000147;Rádio
2024;Abatiá;PR;4100103;GREEN TELECOMUNICAÇÕES LTDA;19534139000143;Fibra
2024;Abatiá;PR;4100103;TIM S A;02421421000111;Rádio
2024;Adrianópolis;PR;4100202;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;Adrianópolis;PR;4100202;Jotazo Telecom Ltda;10851788000101;Fibra
2024;Adrianópolis;PR;4100202;LIGGA TELECOMUNICACOES S.A.;04368865000166;Rádio
2024;Adrianópolis;PR;4100202;TIM S A;02421421000111;Rádio
2024;Agudos do Sul;PR;4100301;TELEFONICA BRASIL S.A.;02558157000162;Fibra
2024;Agudos do Sul;PR;4100301;V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.;02041460000193;Fibra
2024;Agudos do Sul;PR;4100301;TIM S A;02421421000111;Fibra
2024;Agudos do Sul;PR;4100301;TIM S A;02421421000111;Rádio
2024;Agudos do Sul;PR;4100301;CLARO S.A.;40432544000147;Fibra
2024;Agudos do Sul;PR;4100301;PIENET TELECOMUNICACOES LTDA;30254058000122;Rádio
2024;Agudos do Sul;PR;4100301;STALKER ENGENHARIA EIRELI;13784762000763;Fibra
2024;Almirante Tamandaré;PR;4100400;TIM S A;02421421000111;Fibra
2024;Almirante Tamandaré;PR;4100400;CLARO S.A.;40432544000147;Fibra
2024;Almirante Tamandaré;PR;4100400;ACESSOLINE TELECOMUNICACOES LTDA;14798740000120;Fibra
2024;Almirante Tamandaré;PR;4100400;LIGGA TELECOMUNICACOES S.A.;04368865000166;Fibra
2024;Almirante Tamandaré;PR;4100400;Cirion Technologies do Brasil Ltda;72843212000141;Rádio
2024;Almirante Tamandaré;PR;4100400;TELEFONICA BRASIL S.A.;02558157000162;Fibra
2024;Almirante Tamandaré;PR;4100400;CLARO S.A.;40432544000147;Rádio
2024;Almirante Tamandaré;PR;4100400;TIM S A;02421421000111;Rádio
2024;Almirante Tamandaré;PR;4100400;V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.;02041460000193;Fibra
2024;Almirante Tamandaré;PR;4100400;LIGGA TELECOMUNICACOES S.A.;04368865000166;Rádio
2024;Altamira do Paraná;PR;4100459;TIM S A;02421421000111;Rádio
2024;Altamira do Paraná;PR;4100459;Telecomunicacoes Brasileiras S.A. Telebras;00336701000104;Fibra
2024;Altamira do Paraná;PR;4100459;JURANDIR DE ANDRADE;00304533000167;Fibra
2024;Altônia;PR;4100509;LIGGA TELECOMUNICACOES S.A.;04368865000166;Fibra
2024;Altônia;PR;4100509;CLARO S.A.;40432544000147;Rádio
2024;Altônia;PR;4100509;TIM S A;02421421000111;Fibra
2024;Altônia;PR;4100509;V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.;02041460000193;Fibra
2024;Altônia;PR;4100509;TIM S A;02421421000111;Rádio
2024;Altônia;PR;4100509;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;Alto Paraná;PR;4100608;Solucao Network Provedor Ltda;12693643000147;Fibra
2024;Alto Paraná;PR;4100608;A-HNET TELECOMUNICACOES - EIRELI;33299514000149;Rádio
2024;Alto Paraná;PR;4100608;TIM S A;02421421000111;Rádio
2024;Alto Paraná;PR;4100608;A-HNET TELECOMUNICACOES - EIRELI;33299514000149;Fibra
2024;Alto Paraná;PR;4100608;CLARO S.A.;40432544000147;Rádio
2024;Alto Paraná;PR;4100608;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;Alto Paraná;PR;4100608;CLARO S.A.;40432544000147;Fibra
2024;Alto Paraná;PR;4100608;FLEXNET TELECOMUNICAÇÕES EIRELI - EPP;22838655000176;Fibra
2024;Alto Paraná;PR;4100608;V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.;02041460000193;Fibra
2024;Alto Piquiri;PR;4100707;TIM S A;02421421000111;Rádio
2024;Alto Piquiri;PR;4100707;M C REBUSSI;10467150000163;Rádio
2024;Alto Piquiri;PR;4100707;M C REBUSSI;10467150000163;Fibra
2024;Alto Piquiri;PR;4100707;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;Alto Piquiri;PR;4100707;LIGGA TELECOMUNICACOES S.A.;04368865000166;Fibra
2024;Alto Piquiri;PR;4100707;CLARO S.A.;40432544000147;Rádio
2024;Alto Piquiri;PR;4100707;V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.;02041460000193;Fibra
2024;Alvorada do Sul;PR;4100806;TIM S A;02421421000111;Rádio
2024;Alvorada do Sul;PR;4100806;LIGGA TELECOMUNICACOES S.A.;04368865000166;Fibra
2024;Alvorada do Sul;PR;4100806;IRED SERVICOS DE COMUNICACAO MULTIMIDIA LTDA;28433716000100;Fibra
2024;Alvorada do Sul;PR;4100806;CLARO S.A.;40432544000147;Rádio
2024;Alvorada do Sul;PR;4100806;MARIA DE LOURDES ZAMIAN PENASSO - EQUIPAMENTOS;04815382000162;Fibra
2024;Alvorada do Sul;PR;4100806;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;Amaporã;PR;4100905;CLARO S.A.;40432544000147;Rádio
2024;Amaporã;PR;4100905;VSX NETWORKS LTDA;11543332000139;Fibra
2024;Amaporã;PR;4100905;V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.;02041460000193;Fibra
2024;Amaporã;PR;4100905;TIM S A;02421421000111;Rádio
2024;Amaporã;PR;4100905;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;Amaporã;PR;4100905;LIGGA TELECOMUNICACOES S.A.;04368865000166;Fibra
2024;Ampére;PR;4101002;CLARO S.A.;40432544000147;Rádio
2024;Ampére;PR;4101002;V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.;02041460000193;Fibra
2024;Ampére;PR;4101002;LIGGA TELECOMUNICACOES S.A.;04368865000166;Fibra
2024;Ampére;PR;4101002;Ttinet Telecomunicacoes Ltda;28782041000104;Rádio
2024;Ampére;PR;4101002;TIM S A;02421421000111;Rádio
2024;Ampére;PR;4101002;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;Anahy;PR;4101051;CLARO S.A.;40432544000147;Rádio
2024;Anahy;PR;4101051;TIM S A;02421421000111;Rádio
2024;Andirá;PR;4101101;TIM S A;02421421000111;Rádio
2024;Andirá;PR;4101101;GREEN TELECOMUNICAÇÕES LTDA;19534139000143;Fibra
2024;Andirá;PR;4101101;Sos Redes Tecnologia e Inovacao Ltda.;22458901000164;Fibra
2024;Andirá;PR;4101101;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;Andirá;PR;4101101;CLARO S.A.;40432544000147;Rádio
2024;Andirá;PR;4101101;SERCOMTEL S/A TELECOMUNICACOES;01371416000189;Fibra
2024;Andirá;PR;4101101;TELEFONICA BRASIL S.A.;02558157000162;Fibra
2024;Andirá;PR;4101101;CLARO S.A.;40432544000147;Fibra
2024;Andirá;PR;4101101;V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.;02041460000193;Fibra
2024;Andirá;PR;4101101;LIGGA TELECOMUNICACOES S.A.;04368865000166;Fibra
2024;Ângulo;PR;4101150;IRED SERVICOS DE COMUNICACAO MULTIMIDIA LTDA;28433716000100;Fibra
2024;Ângulo;PR;4101150;V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.;02041460000193;Fibra
2024;Ângulo;PR;4101150;MGP TELECOM LTDA ME;11626612000100;Fibra
2024;Ângulo;PR;4101150;TIM S A;02421421000111;Rádio
2024;Ângulo;PR;4101150;GLOBO INFORMATICA LTDA;06249356000140;Fibra
2024;Ângulo;PR;4101150;SPEEDY NET INFORMATICA LTDA;43134004000175;Fibra
2024;Antonina;PR;4101200;CLARO S.A.;40432544000147;Rádio
2024;Antonina;PR;4101200;NOVA FIBRA TELECOM S.A.;03868136000106;Fibra
2024;Antonina;PR;4101200;CLARO S.A.;40432544000147;Fibra
2024;Antonina;PR;4101200;TIM S A;02421421000111;Rádio
2024;Antonina;PR;4101200;V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.;02041460000193;Fibra
2024;Antonina;PR;4101200;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;Antonina;PR;4101200;LIGGA TELECOMUNICACOES S.A.;04368865000166;Fibra
2024;Antônio Olinto;PR;4101309;V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.;02041460000193;Fibra
2024;Antônio Olinto;PR;4101309;TIM S A;02421421000111;Rádio
2024;Antônio Olinto;PR;4101309;TIM S A;02421421000111;Fibra
2024;Antônio Olinto;PR;4101309;CLARO S.A.;40432544000147;Rádio
2024;Antônio Olinto;PR;4101309;LIGGA TELECOMUNICACOES S.A.;04368865000166;Rádio
2024;Apucarana;PR;4101408;TELEFONICA BRASIL S.A.;02558157000162;Fibra
2024;Apucarana;PR;4101408;NOVA FIBRA TELECOM S.A.;03868136000106;Fibra
2024;Apucarana;PR;4101408;V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.;02041460000193;Fibra
2024;Apucarana;PR;4101408;VSX NETWORKS LTDA;11543332000139;Fibra
2024;Apucarana;PR;4101408;TIM S A;02421421000111;Rádio
2024;Apucarana;PR;4101408;CLARO S.A.;40432544000147;Rádio
2024;Apucarana;PR;4101408;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;Apucarana;PR;4101408;TIM S A;02421421000111;Fibra
2024;Apucarana;PR;4101408;SUMICITY TELECOMUNICACOES S.A.;07714104000107;Fibra
2024;Apucarana;PR;4101408;CLARO S.A.;40432544000147;Fibra
2024;Apucarana;PR;4101408;C C A Informatica Ltda;10360825000170;Rádio
2024;Apucarana;PR;4101408;BC CONECTIVIDADE LTDA;05443232000138;Fibra
2024;Apucarana;PR;4101408;OPÇÃOTELECOM TELECOMUNICAÇÕES S/A;05236051000130;Fibra
2024;Apucarana;PR;4101408;SERCOMTEL S/A TELECOMUNICACOES;01371416000189;Fibra
2024;Apucarana;PR;4101408;LIGGA TELECOMUNICACOES S.A.;04368865000166;Fibra
2024;Apucarana;PR;4101408;IVATEL REDES E INTERNET LTDA;14032397000108;Fibra
2024;Arapongas;PR;4101507;TELEFONICA BRASIL S.A.;02558157000162;Fibra
2024;Arapongas;PR;4101507;SUMICITY TELECOMUNICACOES S.A.;07714104000107;Fibra
2024;Arapongas;PR;4101507;SERCOMTEL S/A TELECOMUNICACOES;01371416000189;Fibra
2024;Arapongas;PR;4101507;V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.;02041460000193;Fibra
2024;Arapongas;PR;4101507;LIGGA TELECOMUNICACOES S.A.;04368865000166;Fibra
2024;Arapongas;PR;4101507;VSX NETWORKS LTDA;11543332000139;Fibra
2024;Arapongas;PR;4101507;BC CONECTIVIDADE LTDA;05443232000138;Fibra
2024;Arapongas;PR;4101507;CLARO S.A.;40432544000147;Rádio
2024;Arapongas;PR;4101507;CONECTTIVA TELECOM LTDA - ME;17207543000187;Fibra
2024;Arapongas;PR;4101507;CLARO S.A.;40432544000147;Fibra
2024;Arapongas;PR;4101507;C C A Informatica Ltda;10360825000170;Rádio
2024;Arapongas;PR;4101507;TIM S A;02421421000111;Rádio
2024;Arapongas;PR;4101507;TIM S A;02421421000111;Fibra
2024;Arapoti;PR;4101606;TIM S A;02421421000111;Fibra
2024;Arapoti;PR;4101606;CLARO S.A.;40432544000147;Rádio
2024;Arapoti;PR;4101606;LIGGA TELECOMUNICACOES S.A.;04368865000166;Fibra
2024;Arapoti;PR;4101606;V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.;02041460000193;Fibra
2024;Arapoti;PR;4101606;TIM S A;02421421000111;Rádio
2024;Arapuã;PR;4101655;TIM S A;02421421000111;Rádio
2024;Araruna;PR;4101705;TIM S A;02421421000111;Rádio
2024;Araruna;PR;4101705;CLARO S.A.;40432544000147;Rádio
2024;Araruna;PR;4101705;ATK TELECOMUNICACOES LTDA. - EPP;08784265000130;Fibra
2024;Araruna;PR;4101705;TIM S A;02421421000111;Fibra
2024;Araruna;PR;4101705;BLZNET SERVIÇOS DE INTERNET LTDA - ME;11432330000172;Fibra
2024;Araruna;PR;4101705;SUMICITY TELECOMUNICACOES S.A.;07714104000107;Fibra
2024;Araruna;PR;4101705;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;Araucária;PR;4101804;CLARO S.A.;40432544000147;Rádio
2024;Araucária;PR;4101804;TIM S A;02421421000111;Fibra
2024;Araucária;PR;4101804;TIM S A;02421421000111;Rádio
2024;Araucária;PR;4101804;NOVA FIBRA TELECOM S.A.;03868136000106;Fibra
2024;Araucária;PR;4101804;CLARO S.A.;40432544000147;Fibra
2024;Araucária;PR;4101804;ACESSOLINE TELECOMUNICACOES LTDA;14798740000120;Fibra
2024;Araucária;PR;4101804;ALGAR TELECOM S/A;71208516000174;Fibra
2024;Araucária;PR;4101804;TELEFONICA BRASIL S.A.;02558157000162;Fibra
2024;Araucária;PR;4101804;V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.;02041460000193;Fibra
2024;Araucária;PR;4101804;KID FIBRA OPTICA EIRELI;34156647000129;Fibra
2024;Araucária;PR;4101804;LIGGA TELECOMUNICACOES S.A.;04368865000166;Fibra
2024;Ariranha do Ivaí;PR;4101853;TIM S A;02421421000111;Rádio
2024;Ariranha do Ivaí;PR;4101853;Potencial Net Telecom Ltda;15580530000123;Rádio
2024;Assaí;PR;4101903;V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.;02041460000193;Fibra
2024;Assaí;PR;4101903;TIM S A;02421421000111;Rádio
2024;Assaí;PR;4101903;ANDRE LUGLIO DOS SANTOS - ME;14766100000219;Fibra
2024;Assaí;PR;4101903;CLARO S.A.;40432544000147;Rádio
2024;Assaí;PR;4101903;BRASILNET TELECOMUNICAÇÕES DO PARANÁ - EIRELI;15687524000170;Fibra
2024;Assaí;PR;4101903;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;Assis Chateaubriand;PR;4102000;CLARO S.A.;40432544000147;Rádio
2024;Assis Chateaubriand;PR;4102000;CLARO S.A.;40432544000147;Fibra
2024;Assis Chateaubriand;PR;4102000;FUSAONET - COMUNICACAO E INFORMATICA LTDA;10648887000182;Fibra
2024;Assis Chateaubriand;PR;4102000;TELEFONICA BRASIL S.A.;02558157000162;Fibra
2024;Assis Chateaubriand;PR;4102000;TIM S A;02421421000111;Rádio
2024;Assis Chateaubriand;PR;4102000;TIM S A;02421421000111;Fibra
2024;Assis Chateaubriand;PR;4102000;V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.;02041460000193;Fibra
2024;Assis Chateaubriand;PR;4102000;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;Assis Chateaubriand;PR;4102000;FUSAONET - COMUNICACAO E INFORMATICA LTDA;10648887000182;Rádio
2024;Assis Chateaubriand;PR;4102000;LIGGA TELECOMUNICACOES S.A.;04368865000166;Fibra
2024;Assis Chateaubriand;PR;4102000;OPÇÃOTELECOM TELECOMUNICAÇÕES S/A;05236051000130;Fibra
2024;Astorga;PR;4102109;TIM S A;02421421000111;Fibra
2024;Astorga;PR;4102109;TIM S A;02421421000111;Rádio
2024;Astorga;PR;4102109;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;Astorga;PR;4102109;VSX NETWORKS LTDA;11543332000139;Fibra
2024;Astorga;PR;4102109;IRED SERVICOS DE COMUNICACAO MULTIMIDIA LTDA;28433716000100;Fibra
2024;Astorga;PR;4102109;CLARO S.A.;40432544000147;Rádio
2024;Astorga;PR;4102109;LIGGA TELECOMUNICACOES S.A.;04368865000166;Fibra
2024;Astorga;PR;4102109;SERCOMTEL S/A TELECOMUNICACOES;01371416000189;Fibra
2024;Astorga;PR;4102109;V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.;02041460000193;Fibra
2024;Atalaia;PR;4102208;A-HNET TELECOMUNICACOES - EIRELI;33299514000149;Fibra
2024;Atalaia;PR;4102208;TIM S A;02421421000111;Rádio
2024;Atalaia;PR;4102208;A-HNET TELECOMUNICACOES - EIRELI;33299514000149;Rádio
2024;Atalaia;PR;4102208;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;Balsa Nova;PR;4102307;CLARO S.A.;40432544000147;Rádio
2024;Balsa Nova;PR;4102307;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;Balsa Nova;PR;4102307;LIGGA TELECOMUNICACOES S.A.;04368865000166;Fibra
2024;Balsa Nova;PR;4102307;TIM S A;02421421000111;Rádio
2024;Balsa Nova;PR;4102307;TIM S A;02421421000111;Fibra
2024;Balsa Nova;PR;4102307;CLARO S.A.;40432544000147;Fibra
2024;Balsa Nova;PR;4102307;WS SERVICOS DE TELECOMUNICACAO VOIP LTDA;09311582000100;Rádio
2024;Balsa Nova;PR;4102307;V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.;02041460000193;Fibra
2024;Bandeirantes;PR;4102406;TIM S A;02421421000111;Rádio
2024;Bandeirantes;PR;4102406;V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.;02041460000193;Fibra
2024;Bandeirantes;PR;4102406;CLARO S.A.;40432544000147;Fibra
2024;Bandeirantes;PR;4102406;ACESSOLINE TELECOMUNICACOES LTDA;14798740000120;Fibra
2024;Bandeirantes;PR;4102406;CLARO S.A.;40432544000147;Rádio
2024;Bandeirantes;PR;4102406;GREEN TELECOMUNICAÇÕES LTDA;19534139000143;Fibra
2024;Bandeirantes;PR;4102406;NOVA FIBRA TELECOM S.A.;03868136000106;Fibra
2024;Bandeirantes;PR;4102406;SERCOMTEL S/A TELECOMUNICACOES;01371416000189;Fibra
2024;Bandeirantes;PR;4102406;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;Bandeirantes;PR;4102406;LIGGA TELECOMUNICACOES S.A.;04368865000166;Fibra
2024;Bandeirantes;PR;4102406;TELEFONICA BRASIL S.A.;02558157000162;Fibra
2024;Barbosa Ferraz;PR;4102505;V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.;02041460000193;Fibra
2024;Barbosa Ferraz;PR;4102505;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;Barbosa Ferraz;PR;4102505;TIM S A;02421421000111;Rádio
2024;Barbosa Ferraz;PR;4102505;CLARO S.A.;40432544000147;Rádio
2024;Barbosa Ferraz;PR;4102505;BIT ON INTERNET PROVIDER LTDA ME;02663472000150;Rádio
2024;Barbosa Ferraz;PR;4102505;BIT ON INTERNET PROVIDER LTDA ME;02663472000150;Fibra
2024;Barbosa Ferraz;PR;4102505;LIGGA TELECOMUNICACOES S.A.;04368865000166;Fibra
2024;Barbosa Ferraz;PR;4102505;ATK TELECOMUNICACOES LTDA. - EPP;08784265000130;Fibra
2024;Barracão;PR;4102604;Net Tri Telecom Ltda;12542090000121;Rádio
2024;Barracão;PR;4102604;Net Tri Telecom Ltda;12542090000121;Fibra
2024;Barracão;PR;4102604;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;Barracão;PR;4102604;CLARO S.A.;40432544000147;Rádio
2024;Barracão;PR;4102604;LIGGA TELECOMUNICACOES S.A.;04368865000166;Fibra
2024;Barracão;PR;4102604;V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.;02041460000193;Fibra
2024;Barracão;PR;4102604;RLINE TELECOM LTDA;13500755000105;Fibra
2024;Barra do Jacaré;PR;4102703;TIM S A;02421421000111;Rádio
2024;Barra do Jacaré;PR;4102703;V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.;02041460000193;Fibra
2024;Bela Vista da Caroba;PR;4102752;CLARO S.A.;40432544000147;Rádio
2024;Bela Vista da Caroba;PR;4102752;TIM S A;02421421000111;Rádio
2024;Bela Vista da Caroba;PR;4102752;RLINE TELECOM LTDA;13500755000105;Fibra
2024;Bela Vista do Paraíso;PR;4102802;TIM S A;02421421000111;Rádio
2024;Bela Vista do Paraíso;PR;4102802;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;Bela Vista do Paraíso;PR;4102802;1toc Informatica Ltda;10970190000123;Fibra
2024;Bela Vista do Paraíso;PR;4102802;CLARO S.A.;40432544000147;Rádio
2024;Bela Vista do Paraíso;PR;4102802;LIGGA TELECOMUNICACOES S.A.;04368865000166;Fibra
2024;Bela Vista do Paraíso;PR;4102802;V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.;02041460000193;Fibra
2024;Bituruna;PR;4102901;ACESSOLINE TELECOMUNICACOES LTDA;14798740000120;Fibra
2024;Bituruna;PR;4102901;TIM S A;02421421000111;Rádio
2024;Bituruna;PR;4102901;NEWCOMP INFORMÁTICA E TECNOLOGIA LTDA - ME;07310636000189;Fibra
2024;Bituruna;PR;4102901;TELEFONICA BRASIL S.A.;02558157000162;Fibra
2024;Bituruna;PR;4102901;CLARO S.A.;40432544000147;Rádio
2024;Bituruna;PR;4102901;TIM S A;02421421000111;Fibra
2024;Bituruna;PR;4102901;V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.;02041460000193;Fibra
2024;Bituruna;PR;4102901;NEWCOMP INFORMÁTICA E TECNOLOGIA LTDA - ME;07310636000189;Rádio
2024;Bituruna;PR;4102901;LIGGA TELECOMUNICACOES S.A.;04368865000166;Rádio
2024;Boa Esperança;PR;4103008;TIM S A;02421421000111;Rádio
2024;Boa Esperança;PR;4103008;V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.;02041460000193;Fibra
2024;Boa Esperança;PR;4103008;LIGGA TELECOMUNICACOES S.A.;04368865000166;Fibra
2024;Boa Esperança do Iguaçu;PR;4103024;MEGA INTERNET LTDA;19714966000119;Fibra
2024;Boa Esperança do Iguaçu;PR;4103024;CLARO S.A.;40432544000147;Rádio
2024;Boa Ventura de São Roque;PR;4103040;TIM S A;02421421000111;Rádio
2024;Boa Vista da Aparecida;PR;4103057;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;Boa Vista da Aparecida;PR;4103057;RESSOLI BARBOSA DO NASCIMENTO E CIA LTDA;09276808000170;Rádio
2024;Boa Vista da Aparecida;PR;4103057;RESSOLI BARBOSA DO NASCIMENTO E CIA LTDA;09276808000170;Fibra
2024;Boa Vista da Aparecida;PR;4103057;COMFIBRANET TELECOMUNICACOES LTDA - ME;26195851000120;Fibra
2024;Boa Vista da Aparecida;PR;4103057;TIM S A;02421421000111;Rádio
2024;Boa Vista da Aparecida;PR;4103057;CLARO S.A.;40432544000147;Rádio
2024;Bocaiúva do Sul;PR;4103107;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;Bocaiúva do Sul;PR;4103107;ACESSOLINE TELECOMUNICACOES LTDA;14798740000120;Fibra
2024;Bocaiúva do Sul;PR;4103107;V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.;02041460000193;Fibra
2024;Bocaiúva do Sul;PR;4103107;CLARO S.A.;40432544000147;Rádio
2024;Bocaiúva do Sul;PR;4103107;TIM S A;02421421000111;Rádio
2024;Bocaiúva do Sul;PR;4103107;STALKER ENGENHARIA EIRELI;13784762000763;Fibra
2024;Bom Jesus do Sul;PR;4103156;CLARO S.A.;40432544000147;Rádio
2024;Bom Jesus do Sul;PR;4103156;Net Tri Telecom Ltda;12542090000121;Fibra
2024;Bom Jesus do Sul;PR;4103156;TIM S A;02421421000111;Rádio
2024;Bom Jesus do Sul;PR;4103156;V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.;02041460000193;Fibra
2024;Bom Sucesso;PR;4103206;TIM S A;02421421000111;Rádio
2024;Bom Sucesso;PR;4103206;LIGGA TELECOMUNICACOES S.A.;04368865000166;Fibra
2024;Bom Sucesso;PR;4103206;IVATEL REDES E INTERNET LTDA;14032397000108;Fibra
2024;Bom Sucesso;PR;4103206;CLARO S.A.;40432544000147;Rádio
2024;Bom Sucesso;PR;4103206;V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.;02041460000193;Fibra
2024;Bom Sucesso do Sul;PR;4103222;CLARO S.A.;40432544000147;Rádio
2024;Bom Sucesso do Sul;PR;4103222;TIM S A;02421421000111;Rádio
2024;Bom Sucesso do Sul;PR;4103222;GEOVANI FABRICIO WELTER TELECOMUNICACOES - EIRELI;34623441000161;Fibra
2024;Bom Sucesso do Sul;PR;4103222;BELTRAONET TELECOMUNICACOES LTDA.;27600200000131;Fibra
2024;Borrazópolis;PR;4103305;V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.;02041460000193;Fibra
2024;Borrazópolis;PR;4103305;TIM S A;02421421000111;Rádio
2024;Borrazópolis;PR;4103305;IVATEL REDES E INTERNET LTDA;14032397000108;Fibra
2024;Borrazópolis;PR;4103305;CLARO S.A.;40432544000147;Rádio
2024;Braganey;PR;4103354;Microtec TelecomunicaÃ§Ã£o Ltda;22960730000177;Rádio
2024;Braganey;PR;4103354;CLARO S.A.;40432544000147;Rádio
2024;Braganey;PR;4103354;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;Braganey;PR;4103354;TIM S A;02421421000111;Rádio
2024;Braganey;PR;4103354;Microtec TelecomunicaÃ§Ã£o Ltda;22960730000177;Fibra
2024;Brasilândia do Sul;PR;4103370;TIM S A;02421421000111;Rádio
2024;Brasilândia do Sul;PR;4103370;CLARO S.A.;40432544000147;Rádio
2024;Cafeara;PR;4103404;GLOBO INFORMATICA LTDA;06249356000140;Fibra
2024;Cafeara;PR;4103404;V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.;02041460000193;Fibra
2024;Cafeara;PR;4103404;SPEEDY NET INFORMATICA LTDA;43134004000175;Fibra
2024;Cafeara;PR;4103404;TIM S A;02421421000111;Rádio
2024;Cafelândia;PR;4103453;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;Cafelândia;PR;4103453;FUSAONET - COMUNICACAO E INFORMATICA LTDA;10648887000182;Rádio
2024;Cafelândia;PR;4103453;CLARO S.A.;40432544000147;Rádio
2024;Cafelândia;PR;4103453;LIGGA TELECOMUNICACOES S.A.;04368865000166;Fibra
2024;Cafelândia;PR;4103453;TIM S A;02421421000111;Rádio
2024;Cafelândia;PR;4103453;OPÇÃOTELECOM TELECOMUNICAÇÕES S/A;05236051000130;Fibra
2024;Cafelândia;PR;4103453;V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.;02041460000193;Fibra
2024;Cafezal do Sul;PR;4103479;CLARO S.A.;40432544000147;Rádio
2024;Cafezal do Sul;PR;4103479;TIM S A;02421421000111;Rádio
